SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Availability,Storage Class,Volume Type,Fee Code,Fee Description,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,Durability
NX3D399CWDHFA6CE,JRTCKXETXF,NX3D399CWDHFA6CE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",South America (Sao Paulo),AWS Region,US East (N. Virginia),AWS Region,SAE1-USE1-AWS-Out-ABytes-T2,,
3J8BESQ5QX7XQ7WB,JRTCKXETXF,3J8BESQ5QX7XQ7WB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",US West (N. California),AWS Region,US East (Ohio),AWS Region,USW1-USE2-AWS-In-ABytes-T1,,
HP9SF3EFMVUBQQ2J,JRTCKXETXF,HP9SF3EFMVUBQQ2J.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",EU (Ireland),AWS Region,Asia Pacific (Singapore),AWS Region,EU-APS1-AWS-In-ABytes-T1,,
JGXVE7YHKSABCJ5N,JRTCKXETXF,JGXVE7YHKSABCJ5N.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,US East (Ohio),AWS Region,Asia Pacific (Sydney),AWS Region,USE2-APS2-AWS-In-ABytes,,
UJ844B8DVMQUFJQP,JRTCKXETXF,UJ844B8DVMQUFJQP.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",2016-09-01,0,Inf,Requests,0.000005,USD,API Request,AmazonS3,Asia Pacific (Mumbai),AWS Region,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,APS3-Requests-Tier1,,
HHH2462RCEWDP7ZX,JRTCKXETXF,HHH2462RCEWDP7ZX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",Asia Pacific (Singapore),AWS Region,US East (N. Virginia),AWS Region,APS1-USE1-AWS-Out-ABytes-T1,,
BC24XA6HRAZXXARQ,JRTCKXETXF,BC24XA6HRAZXXARQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Seoul),AWS Region,EU (Ireland),AWS Region,APN2-EU-AWS-In-ABytes-T2,,
SH8VDH5DJ38VWBW5,JRTCKXETXF,SH8VDH5DJ38VWBW5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US East (Ohio),AWS Region,EU (Ireland),AWS Region,USE2-EU-AWS-Out-ABytes-T1,,
RDEVNF8AK9CA8X4X,JRTCKXETXF,RDEVNF8AK9CA8X4X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",US West (N. California),AWS Region,Asia Pacific (Sydney),AWS Region,USW1-APS2-AWS-In-ABytes-T2,,
TEKTG5QDEGEWNY2K,JRTCKXETXF,TEKTG5QDEGEWNY2K.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access   ,2016-09-01,0,Inf,GB,0.01,USD,API Request,AmazonS3,Asia Pacific (Seoul),AWS Region,,,,,,S3-API-SIA-Retrieval,Object Retrieval in Standard-Infrequent Access,,,,,,APN2-Retrieval-SIA,,
KPY3WFWFW5T74XV9,JRTCKXETXF,KPY3WFWFW5T74XV9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to US West (Oregon),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",South America (Sao Paulo),AWS Region,US West (Oregon),AWS Region,SAE1-USW2-AWS-Out-ABytes-T1,,
AXG5KMAB42BRC3DS,JRTCKXETXF,AXG5KMAB42BRC3DS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.09 per GB - Asia Pacific (Singapore) data transfer to US East (Ohio),2016-09-01,0,Inf,GB,0.09,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Singapore),AWS Region,US East (Ohio),AWS Region,APS1-USE2-AWS-Out-Bytes,,
KG5Q3HDHG9TY2W9V,JRTCKXETXF,KG5Q3HDHG9TY2W9V.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - US East (Ohio) data transfer to EU (Ireland),2016-09-01,0,Inf,GB,0.02,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,US East (Ohio),AWS Region,EU (Ireland),AWS Region,USE2-EU-AWS-Out-Bytes,,
YPGMD6RG7VXB7T3Q,JRTCKXETXF,YPGMD6RG7VXB7T3Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Sydney),AWS Region,US East (Ohio),AWS Region,APS2-USE2-AWS-In-ABytes,,
2QGEV5ETHQT4YSJ9,JRTCKXETXF,2QGEV5ETHQT4YSJ9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",Asia Pacific (Seoul),AWS Region,Asia Pacific (Mumbai),AWS Region,APN2-APS3-AWS-In-ABytes-T1,,
EXYGKWS5HNXKDAH5,JRTCKXETXF,EXYGKWS5HNXKDAH5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US East (Ohio),AWS Region,US East (N. Virginia),AWS Region,USE2-USE1-AWS-Out-ABytes-T1,,
V7KMP6W4U24AS5GT,JRTCKXETXF,V7KMP6W4U24AS5GT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - EU (Germany) data transfer to US West (Oregon),2016-09-01,0,Inf,GB,0.02,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,EU (Frankfurt),AWS Region,US West (Oregon),AWS Region,EUC1-USW2-AWS-Out-Bytes,,
WCSYKU54VMFF8R7Y,JRTCKXETXF,WCSYKU54VMFF8R7Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Seoul),AWS Region,Asia Pacific (Tokyo),AWS Region,APN2-APN1-AWS-In-ABytes,,
MPV4VPBPK2E3XP26,JRTCKXETXF,MPV4VPBPK2E3XP26.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Mumbai),AWS Region,US West (N. California),AWS Region,APS3-USW1-AWS-Out-ABytes,,
SBT5AQCH9XRY93VC,JRTCKXETXF,SBT5AQCH9XRY93VC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,South America (Sao Paulo),AWS Region,US West (N. California),AWS Region,SAE1-USW1-AWS-In-ABytes,,
R2CK42AXJQZHB6TC,JRTCKXETXF,R2CK42AXJQZHB6TC.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.01 per 1,000 transitions to Standard-Infrequent Access",2016-09-01,0,Inf,Requests,0.00001,USD,API Request,AmazonS3,South America (Sao Paulo),AWS Region,,,,,,S3-API-Tier4,Lifecycle Transition Requests into Standard-Infrequent Access,,,,,,SAE1-Requests-Tier4,,
V9S5MD9W4FMJT6PB,JRTCKXETXF,V9S5MD9W4FMJT6PB.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.050 per 1,000 Glacier requests",2016-09-01,0,Inf,Requests,0.00005,USD,API Request,AmazonS3,US West (Oregon),AWS Region,,,,,,S3-API-Tier3,Glacier Requests,,,,,,USW2-Requests-Tier3,,
E2Q3Z5FVG9CKK8EK,JRTCKXETXF,E2Q3Z5FVG9CKK8EK.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.01 per 1,000 transitions to Standard-Infrequent Access",2016-09-01,0,Inf,Requests,0.00001,USD,API Request,AmazonS3,Asia Pacific (Mumbai),AWS Region,,,,,,S3-API-Tier4,Lifecycle Transition Requests into Standard-Infrequent Access,,,,,,APS3-Requests-Tier4,,
UY7ZEDWSDQEJKEKT,JRTCKXETXF,UY7ZEDWSDQEJKEKT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",US West (N. California),AWS Region,Asia Pacific (Singapore),AWS Region,USW1-APS1-AWS-In-ABytes-T2,,
QBKMRPE3Y8EFGEKE,JRTCKXETXF,QBKMRPE3Y8EFGEKE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,US East (N. Virginia),AWS Region,Asia Pacific (Mumbai),AWS Region,USE1-APS3-AWS-Out-ABytes,,
9WFU4FXWTJY9FBAX,JRTCKXETXF,9WFU4FXWTJY9FBAX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US West (N. California),AWS Region,Asia Pacific (Sydney),AWS Region,USW1-APS2-AWS-In-Bytes,,
GQWD53582JY5V942,JRTCKXETXF,GQWD53582JY5V942.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US West (N. California),AWS Region,Asia Pacific (Singapore),AWS Region,USW1-APS1-AWS-Out-ABytes-T1,,
UKBVH547WD2CMK64,JRTCKXETXF,UKBVH547WD2CMK64.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",South America (Sao Paulo),AWS Region,Asia Pacific (Mumbai),AWS Region,SAE1-APS3-AWS-In-ABytes-T1,,
9Y7RFZ2JEBFAFT9Z,JRTCKXETXF,9Y7RFZ2JEBFAFT9Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.01 per 10,000 GET and all other requests  to Standard-Infrequent Access",2016-09-01,0,Inf,Requests,0.000001,USD,API Request,AmazonS3,Asia Pacific (Sydney),AWS Region,,,,,,S3-API-SIA-Tier2,GET and all other requests  to Standard-Infrequent Access,,,,,,APS2-Requests-SIA-Tier2,,
C3HES6Q6YVEG858A,JRTCKXETXF,C3HES6Q6YVEG858A.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,South America (Sao Paulo),AWS Region,Asia Pacific (Mumbai),AWS Region,SAE1-APS3-AWS-Out-ABytes,,
QNHSW9SZ2JR4SJB3,JRTCKXETXF,QNHSW9SZ2JR4SJB3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US East (N. Virginia),AWS Region,EU (Ireland),AWS Region,USE1-EU-AWS-Out-ABytes-T1,,
UFDMDBQYFCME6379,JRTCKXETXF,UFDMDBQYFCME6379.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Sydney),AWS Region,EU (Frankfurt),AWS Region,APS2-EUC1-AWS-In-ABytes-T2,,
7CCQYBYJEZWR8ANS,JRTCKXETXF,7CCQYBYJEZWR8ANS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",US East (N. Virginia),AWS Region,Asia Pacific (Sydney),AWS Region,USE1-APS2-AWS-In-ABytes-T1,,
QX8HRAHPWHJUW379,JRTCKXETXF,QX8HRAHPWHJUW379.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - EU (Germany) data transfer to EU (Ireland),2016-09-01,0,Inf,GB,0.02,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,EU (Frankfurt),AWS Region,EU (Ireland),AWS Region,EUC1-EU-AWS-Out-Bytes,,
STANFP5BZ9YCG63G,JRTCKXETXF,STANFP5BZ9YCG63G.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.09 per GB - Asia Pacific (Tokyo) data transfer to EU (Ireland),2016-09-01,0,Inf,GB,0.09,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Tokyo),AWS Region,EU (Ireland),AWS Region,APN1-EU-AWS-Out-Bytes,,
R28C4VVF9FAEC9WH,JRTCKXETXF,R28C4VVF9FAEC9WH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB-Month prorated for objects deleted or overwritten before 30 days in Standard-Infrequent Access,2016-09-01,0,Inf,GB-Mo,0.02,USD,Fee,AmazonS3,AWS GovCloud (US),AWS Region,,,,S3:EarlyDelete-SIA,Pro-rated fee for objects deleted before 30 days in Standard-Infrequent Access volume,,,,,,,,UGW1-EarlyDelete-SIA,,
HUHSZHKJK7M75TNH,JRTCKXETXF,HUHSZHKJK7M75TNH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.000 per GB - Amazon S3 accelerated data transfer in,2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated AWS Inbound (free),External,Other,Asia Pacific (Tokyo),AWS Region,APN1-DataTransfer-In-ABytes,,
568B7XPAHUK5SDUX,JRTCKXETXF,568B7XPAHUK5SDUX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,US East (N. Virginia),AWS Region,US East (Ohio),AWS Region,USE1-USE2-AWS-Out-ABytes,,
T8G3RQJQ7HU6XYRS,JRTCKXETXF,T8G3RQJQ7HU6XYRS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Mumbai),AWS Region,US East (Ohio),AWS Region,APS3-USE2-AWS-Out-ABytes,,
CHMCHK8XUFQ7D6K2,JRTCKXETXF,CHMCHK8XUFQ7D6K2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.09,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Tokyo),AWS Region,Asia Pacific (Mumbai),AWS Region,APN1-APS3-AWS-Out-Bytes,,
5K2VQD4B79RPJCVB,JRTCKXETXF,5K2VQD4B79RPJCVB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,US West (N. California),AWS Region,US East (N. Virginia),AWS Region,USW1-USE1-AWS-In-ABytes,,
2RSQGKX5JQ8QVETJ,JRTCKXETXF,2RSQGKX5JQ8QVETJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,US West (Oregon),AWS Region,Asia Pacific (Mumbai),AWS Region,USW2-APS3-AWS-In-ABytes,,
TAPKRE8K4Y7GN62N,JRTCKXETXF,TAPKRE8K4Y7GN62N.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US East (Ohio),AWS Region,Asia Pacific (Singapore),AWS Region,USE2-APS1-AWS-In-Bytes,,
82ASQFB8D7VNNGSN,JRTCKXETXF,82ASQFB8D7VNNGSN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,EU (Ireland),AWS Region,Asia Pacific (Singapore),AWS Region,EU-APS1-AWS-In-ABytes,,
ZBSBQ53KX2STBJAX,JRTCKXETXF,ZBSBQ53KX2STBJAX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.086 per GB - Asia Pacific (Mumbai) data transfer to South America (Sao Paulo),2016-09-01,0,Inf,GB,0.086,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Mumbai),AWS Region,South America (Sao Paulo),AWS Region,APS3-SAE1-AWS-Out-Bytes,,
AS2KHZTBK3JXDXJY,JRTCKXETXF,AS2KHZTBK3JXDXJY.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.01 per 1,000 transitions to Standard-Infrequent Access",2016-09-01,0,Inf,Requests,0.00001,USD,API Request,AmazonS3,EU (Ireland),AWS Region,,,,,,S3-API-Tier4,Lifecycle Transition Requests into Standard-Infrequent Access,,,,,,EU-Requests-Tier4,,
848UZP5UDAMDZQR7,JRTCKXETXF,848UZP5UDAMDZQR7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.026 per GB-Month of storage used for small objects,2016-09-01,0,Inf,GB-Mo,0.026,USD,Fee,AmazonS3,South America (Sao Paulo),AWS Region,,,,S3-Storage-SIA-SmObject,Fee for storing small objects (<128KB) in SIA Storage,,,,,,,,SAE1-TimedStorage-SIA-SmObjects,,
ADRMXUTPRN2DZBNR,JRTCKXETXF,ADRMXUTPRN2DZBNR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",Asia Pacific (Sydney),AWS Region,Asia Pacific (Seoul),AWS Region,APS2-APN2-AWS-Out-ABytes-T2,,
E32RR3NTDD8UGQAY,JRTCKXETXF,E32RR3NTDD8UGQAY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US East (N. Virginia),AWS Region,Asia Pacific (Tokyo),AWS Region,USE1-APN1-AWS-Out-ABytes-T2,,
Q66PY7XM6FRE42XU,JRTCKXETXF,Q66PY7XM6FRE42XU.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.080 per GB - Amazon S3 accelerated data transfer in (from outside US, Europe or Japan)",2016-09-01,0,Inf,GB,0.08,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated AWS Inbound using edge locations outside US, Europe or Japan",External,Other,US West (N. California),AWS Region,USW1-DataTransfer-In-ABytes-T2,,
DMPCWQ4BE2SFMRJM,JRTCKXETXF,DMPCWQ4BE2SFMRJM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer to South America (Sao Paulo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,US West (Oregon),AWS Region,South America (Sao Paulo),AWS Region,USW2-SAE1-AWS-Out-ABytes,,
PWWB4F67RKDJ2DMD,JRTCKXETXF,PWWB4F67RKDJ2DMD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB data transfer out of EU (Germany) to CloudFront,2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,EU (Frankfurt),AWS Region,Amazon CloudFront,AWS Edge Location,EUC1-CloudFront-Out-Bytes,,
PGXVZQWQHRDEFNKQ,JRTCKXETXF,PGXVZQWQHRDEFNKQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US West (N. California),AWS Region,US East (N. Virginia),AWS Region,USW1-USE1-AWS-Out-ABytes-T2,,
X3UF9SDSFVV4R794,JRTCKXETXF,X3UF9SDSFVV4R794.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Asia Pacific (Seoul) data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,Asia Pacific (Seoul),AWS Region,Asia Pacific (Mumbai),AWS Region,APN2-APS3-AWS-In-Bytes,,
FSRVAJ4HMXQVPJQR,JRTCKXETXF,FSRVAJ4HMXQVPJQR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer from Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Mumbai),AWS Region,Asia Pacific (Sydney),AWS Region,APS3-APS2-AWS-In-ABytes-T2,,
GHQ2QHK7SR45NBGX,JRTCKXETXF,GHQ2QHK7SR45NBGX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Sydney),AWS Region,EU (Frankfurt),AWS Region,APS2-EUC1-AWS-Out-ABytes,,
EX39KRDC7NPD46WG,JRTCKXETXF,EX39KRDC7NPD46WG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to US West (Oregon),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US West (N. California),AWS Region,US West (Oregon),AWS Region,USW1-USW2-AWS-Out-ABytes-T2,,
FF48STMVKBWPMADX,JRTCKXETXF,FF48STMVKBWPMADX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,EU (Ireland),AWS Region,South America (Sao Paulo),AWS Region,EU-SAE1-AWS-In-ABytes,,
